game,ply,black,white,empty,rho,disc_diff,a1_minus_energy,b1_energy,b2_energy,d4_a1_occupation_energy,n_legal_moves,max_flip_count,mean_flip_count
11,21,14,11,39,0.390625,3,2.9999999999999996,2.75,3.0,15.5,8,4,2.125
11,22,12,14,38,0.40625,-2,1.6249999999999998,4.375,2.625,15.625,8,3,2.125
11,23,14,13,37,0.421875,1,2.0000000000000004,2.75,4.0,16.500000000000004,8,5,2.375
11,24,13,15,36,0.4375,-2,2.625,3.875,2.625,17.125,8,3,2.25
11,25,15,14,35,0.453125,1,1.7500000000000002,4.5,1.75,18.750000000000004,9,6,2.3333333333333335
11,26,14,16,34,0.46875,-2,1.6249999999999998,2.875,2.125,19.624999999999996,7,3,2.142857142857143
11,27,18,13,33,0.484375,5,4.375,3.875,3.875,21.375,9,6,2.6666666666666665
11,28,16,16,32,0.5,0,2.5000000000000004,3.5,2.5,22.5,8,3,2.125
11,29,18,15,31,0.515625,3,4.125000000000001,4.125,2.125,23.625,12,4,2.25
11,30,15,19,30,0.53125,-4,1.7500000000000002,2.75,1.75,24.75,7,4,2.5714285714285716
11,31,19,16,29,0.546875,3,8.125,3.125,2.625,26.125,9,4,2.6666666666666665
11,32,17,19,28,0.5625,-2,5.000000000000001,3.0,5.5,28.000000000000004,9,4,2.7777777777777777
11,33,20,17,27,0.578125,3,7.375,5.375,5.375,29.375000000000004,12,7,3.25
11,34,19,19,26,0.59375,0,6.25,3.25,7.25,30.25,9,4,2.4444444444444446
11,35,24,15,25,0.609375,9,12.375,3.375,5.875,31.874999999999996,13,9,3.0
11,36,20,20,24,0.625,0,8.000000000000002,3.0,2.5,33.0,4,3,2.75
11,37,24,17,23,0.640625,7,9.875,5.875,3.875,34.37500000000001,12,9,3.4166666666666665
11,38,22,20,22,0.65625,2,5.5,7.5,4.0,36.0,7,4,2.5714285714285716
11,39,26,17,21,0.671875,9,9.875,6.875,4.875,36.375,10,8,4.2
11,40,25,19,20,0.6875,6,10.625000000000002,7.375,4.625,36.625,7,4,2.5714285714285716
11,41,29,16,19,0.703125,13,16.875,3.375,2.875,36.87499999999999,11,9,5.0
11,42,28,18,18,0.71875,10,16.500000000000004,3.0,2.0,37.5,6,4,2.3333333333333335
11,43,30,17,17,0.734375,13,18.249999999999996,3.0,2.75,38.24999999999999,9,11,6.888888888888889
11,44,29,19,16,0.75,10,15.875000000000002,4.625,2.875,39.87500000000001,5,5,2.8
11,45,31,18,15,0.765625,13,17.25,4.5,2.25,40.74999999999999,10,10,5.3
11,46,30,20,14,0.78125,10,16.125,4.875,3.125,42.12500000000001,3,4,3.0
11,47,33,18,13,0.796875,15,22.375000000000004,5.875,1.375,43.37500000000001,8,11,6.875
11,48,26,26,12,0.8125,0,11.250000000000002,11.75,3.25,45.25,5,4,2.6
11,49,30,23,11,0.828125,7,13.625,7.125,3.625,47.12500000000001,8,5,2.5
11,50,29,25,10,0.84375,4,13.5,5.0,3.5,49.0,4,4,3.0
11,51,34,21,9,0.859375,13,14.125,4.125,4.125,50.625,7,8,3.2857142857142856
11,52,32,24,8,0.875,8,13.875,4.125,4.875,51.37499999999999,3,4,2.6666666666666665
11,53,35,22,7,0.890625,13,16.125,2.625,9.125,53.125,7,12,5.142857142857143
11,54,31,27,6,0.90625,4,15.249999999999998,2.25,7.25,54.24999999999999,0,0,0.0
11,55,31,27,6,0.90625,4,15.249999999999998,2.25,7.25,54.24999999999999,6,12,4.833333333333333
11,56,25,34,5,0.921875,-9,7.625000000000001,5.125,5.125,55.62500000000001,3,6,3.0
11,57,28,32,4,0.9375,-4,8.000000000000002,6.5,7.5,57.5,4,11,4.5
11,58,17,44,3,0.953125,-27,16.125,6.125,7.125,59.12500000000001,3,4,2.6666666666666665
11,59,20,42,2,0.96875,-22,11.375,7.125,10.375,60.37500000000001,1,1,1.0
11,60,19,44,1,0.984375,-25,15.249999999999998,5.0,11.25,62.24999999999999,1,5,5.0
11,61,25,39,0,1.0,-14,10.5,10.5,4.5,64.0,0,0,0.0
12,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
12,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
12,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
12,3,5,2,57,0.109375,3,1.1249999999999998,1.125,1.125,5.125000000000001,4,2,1.25
12,4,3,5,56,0.125,-2,1.0,0.5,1.5,5.999999999999999,5,2,1.4
12,5,5,4,55,0.140625,1,0.12500000000000003,0.125,0.125,7.125,11,2,1.1818181818181819
12,6,4,6,54,0.15625,-2,1.375,0.125,1.375,7.375,9,2,1.3333333333333333
12,7,6,5,53,0.171875,1,0.7499999999999999,0.0,0.75,8.75,9,3,1.5555555555555556
12,8,5,7,52,0.1875,-2,1.0,0.5,0.0,9.499999999999998,9,4,1.6666666666666667
12,9,7,6,51,0.203125,1,2.125,1.125,1.125,11.125,9,3,1.6666666666666667
12,10,6,8,50,0.21875,-2,2.25,0.25,1.25,11.250000000000002,9,3,1.6666666666666667
12,11,8,7,49,0.234375,1,2.3749999999999996,0.375,2.375,11.375,9,3,1.8888888888888888
12,12,7,9,48,0.25,-2,2.75,0.75,1.75,13.25,11,3,1.5454545454545454
12,13,9,8,47,0.265625,1,2.125,0.625,1.625,13.625,9,4,2.6666666666666665
12,14,7,11,46,0.28125,-4,3.375,0.625,1.875,14.875,10,4,2.3
12,15,9,10,45,0.296875,-1,1.7500000000000002,0.5,1.75,15.249999999999998,10,3,1.8
12,16,8,12,44,0.3125,-4,3.375,0.625,1.875,15.875000000000002,12,4,2.3333333333333335
12,17,11,10,43,0.328125,1,2.9999999999999996,1.75,2.0,16.500000000000004,15,5,1.8
12,18,10,12,42,0.34375,-2,2.3749999999999996,1.625,1.875,17.374999999999996,14,5,2.357142857142857
12,19,15,8,41,0.359375,7,8.75,4.5,1.25,18.249999999999996,14,6,2.142857142857143
12,20,14,10,40,0.375,4,8.375,3.125,0.875,18.375000000000004,14,3,1.7857142857142858
12,21,16,9,39,0.390625,7,8.75,4.5,1.75,18.750000000000004,13,6,2.6923076923076925
12,22,13,13,38,0.40625,0,7.375,2.125,1.375,18.875,13,3,1.6923076923076923
12,23,15,12,37,0.421875,3,9.0,3.25,1.5,20.000000000000004,14,6,2.7142857142857144
12,24,14,14,36,0.4375,0,9.375,4.625,0.375,20.375,13,3,1.7692307692307692
12,25,18,11,35,0.453125,7,13.5,2.25,0.5,21.5,11,7,3.909090909090909
12,26,15,15,34,0.46875,0,8.125,2.875,2.625,22.125,13,5,1.9230769230769231
12,27,17,14,33,0.484375,3,7.5,1.75,2.5,22.999999999999996,10,8,4.3
12,28,11,21,32,0.5,-10,3.875,3.125,0.375,24.374999999999996,8,4,3.0
12,29,15,18,31,0.515625,-3,2.625,1.125,1.125,26.125,10,6,3.5
12,30,11,23,30,0.53125,-12,5.25,1.75,2.25,26.750000000000004,8,5,4.0
12,31,15,20,29,0.546875,-5,2.125,2.625,2.125,27.625000000000004,10,5,2.2
12,32,13,23,28,0.5625,-10,6.499999999999999,2.0,2.5,28.999999999999996,10,6,3.6
12,33,15,22,27,0.578125,-7,7.125,0.625,2.125,30.125,9,4,1.8888888888888888
12,34,14,24,26,0.59375,-10,9.249999999999998,1.75,0.75,31.749999999999996,11,6,3.6363636363636362
12,35,20,19,25,0.609375,1,2.625,1.125,1.125,33.125,8,4,2.5
12,36,18,22,24,0.625,-4,4.750000000000001,1.25,3.25,33.25000000000001,9,5,2.888888888888889
12,37,22,19,23,0.640625,3,4.375,1.375,2.375,34.37500000000001,9,5,2.4444444444444446
12,38,19,23,22,0.65625,-4,7.749999999999999,1.25,3.25,34.74999999999999,11,5,2.272727272727273
12,39,21,22,21,0.671875,-1,6.875,2.375,3.375,36.375,7,4,2.2857142857142856
12,40,18,26,20,0.6875,-8,7.5,1.5,3.5,36.99999999999999,9,5,2.5555555555555554
12,41,20,25,19,0.703125,-5,6.374999999999999,1.375,2.875,38.37499999999999,6,7,2.3333333333333335
12,42,13,33,18,0.71875,-20,19.250000000000004,4.25,1.75,39.25,7,5,3.2857142857142856
12,43,17,30,17,0.734375,-13,13.875,4.875,5.375,40.87499999999999,6,4,2.8333333333333335
12,44,14,34,16,0.75,-20,13.25,5.25,6.75,42.75,6,6,4.0
12,45,20,29,15,0.765625,-9,13.875,5.875,5.875,44.37500000000001,8,4,2.125
12,46,19,31,14,0.78125,-12,14.749999999999998,4.75,3.75,46.25000000000001,8,5,2.125
12,47,25,26,13,0.796875,-1,16.125,8.125,4.125,48.125,4,5,3.0
12,48,20,32,12,0.8125,-12,26.249999999999996,3.25,4.25,49.24999999999999,6,3,1.5
12,49,22,31,11,0.828125,-9,26.625000000000004,4.625,5.625,51.12499999999999,3,6,4.0
12,50,18,36,10,0.84375,-18,27.5,3.5,3.0,52.49999999999999,5,3,1.6
12,51,22,33,9,0.859375,-11,30.25,2.0,1.75,52.74999999999999,5,9,3.6
12,52,20,36,8,0.875,-16,28.000000000000004,2.0,3.5,53.5,3,4,2.0
12,53,22,35,7,0.890625,-13,29.749999999999996,1.5,3.25,54.75,5,9,4.6
12,54,19,39,6,0.90625,-20,32.00000000000001,1.5,1.5,55.0,3,4,2.0
12,55,21,38,5,0.921875,-17,30.624999999999996,2.125,1.625,56.62499999999999,3,6,3.6666666666666665
12,56,18,42,4,0.9375,-24,27.374999999999996,4.125,2.375,58.37500000000001,3,5,4.333333333333333
12,57,23,38,3,0.953125,-15,23.124999999999996,4.125,11.125,59.12500000000001,1,6,6.0
12,58,17,45,2,0.96875,-28,22.999999999999996,3.0,10.0,60.99999999999999,2,11,8.5
12,59,29,34,1,0.984375,-5,16.249999999999996,11.0,2.25,62.24999999999999,0,0,0.0
12,60,29,34,1,0.984375,-5,16.249999999999996,11.0,2.25,62.24999999999999,1,12,12.0
12,61,42,22,0,1.0,20,21.5,8.5,1.5,64.0,0,0,0.0
13,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
13,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
13,2,3,3,58,0.09375,0,0.37499999999999994,0.125,4.375,4.375,4,1,1.0
13,3,5,2,57,0.109375,3,1.7500000000000002,0.0,1.75,4.750000000000001,2,2,2.0
13,4,3,5,56,0.125,-2,0.37499999999999994,1.125,0.375,5.375,9,1,1.0
13,5,5,4,55,0.140625,1,0.5000000000000001,1.25,0.5,5.5,8,2,1.5
13,6,3,7,54,0.15625,-4,4.875000000000001,2.125,0.875,6.374999999999999,6,2,1.6666666666666667
13,7,6,5,53,0.171875,1,5.625,0.125,0.625,7.125,8,2,1.125
13,8,5,7,52,0.1875,-2,5.25,0.75,2.25,7.249999999999999,8,3,1.625
13,9,8,5,51,0.203125,3,1.375,1.375,1.375,8.375,9,3,1.7777777777777777
13,10,6,8,50,0.21875,-2,2.75,3.75,1.25,8.75,9,3,1.8888888888888888
13,11,8,7,49,0.234375,1,2.3749999999999996,3.375,1.875,8.875,13,2,1.4615384615384615
13,12,7,9,48,0.25,-2,2.9999999999999996,4.0,1.5,9.0,8,5,2.375
13,13,10,7,47,0.265625,3,2.3749999999999996,1.375,2.375,9.375,10,3,1.8
13,14,9,9,46,0.28125,0,2.5000000000000004,0.5,3.0,10.000000000000002,10,4,1.8
13,15,12,7,45,0.296875,5,1.875,2.375,1.375,11.375,9,5,2.4444444444444446
13,16,11,9,44,0.3125,2,2.5000000000000004,1.5,3.0,12.999999999999998,13,3,1.7692307692307692
13,17,13,8,43,0.328125,5,2.875,2.875,2.875,13.375,8,4,2.125
13,18,9,13,42,0.34375,-4,3.5,3.5,2.5,13.5,11,3,1.7272727272727273
13,19,12,11,41,0.359375,1,4.750000000000001,3.5,2.75,14.749999999999998,9,6,3.0
13,20,11,13,40,0.375,-2,3.1250000000000004,3.375,5.125,15.124999999999998,12,4,1.75
13,21,14,11,39,0.390625,3,8.000000000000002,2.25,5.0,17.0,10,7,3.8
13,22,12,14,38,0.40625,-2,3.7500000000000004,2.25,10.75,18.750000000000004,9,4,1.7777777777777777
13,23,14,13,37,0.421875,1,6.625000000000001,2.125,9.625,19.624999999999996,12,6,3.3333333333333335
13,24,12,16,36,0.4375,-4,5.749999999999999,1.75,8.75,20.25,8,4,1.875
13,25,15,14,35,0.453125,1,7.875,1.875,5.875,21.375,13,6,3.076923076923077
13,26,14,16,34,0.46875,-2,4.750000000000001,1.75,7.25,22.75,11,5,2.4545454545454546
13,27,18,13,33,0.484375,5,11.875,1.875,5.875,23.375,12,6,3.4166666666666665
13,28,15,17,32,0.5,-2,11.5,1.5,3.0,23.999999999999996,15,5,1.8
13,29,18,15,31,0.515625,3,11.75,1.5,7.25,24.249999999999996,11,6,3.6363636363636362
13,30,17,17,30,0.53125,0,13.124999999999998,1.875,6.625,25.125000000000004,11,5,1.8181818181818181
13,31,19,16,29,0.546875,3,13.5,2.25,3.0,25.999999999999996,11,7,3.3636363636363638
13,32,18,18,28,0.5625,0,10.625000000000002,2.375,3.125,27.125000000000004,9,5,2.111111111111111
13,33,21,16,27,0.578125,5,9.0,2.75,3.5,28.000000000000004,13,7,3.4615384615384617
13,34,15,23,26,0.59375,-8,8.125,4.875,3.625,29.124999999999996,6,4,3.0
13,35,19,20,25,0.609375,-1,3.5,3.25,3.5,30.500000000000004,15,3,1.8666666666666667
13,36,18,22,24,0.625,-4,4.125000000000001,2.875,3.125,31.625,4,6,3.5
13,37,21,20,23,0.640625,1,4.0,6.25,4.0,32.00000000000001,15,3,1.8
13,38,19,23,22,0.65625,-4,2.3749999999999996,7.125,5.375,33.37500000000001,3,7,4.666666666666667
13,39,23,20,21,0.671875,3,2.5000000000000004,7.75,1.5,34.0,14,5,1.9285714285714286
13,40,21,23,20,0.6875,-2,1.875,5.125,3.375,35.37499999999999,3,4,3.0
13,41,25,20,19,0.703125,5,4.125000000000001,4.625,8.625,36.12499999999999,11,5,2.090909090909091
13,42,21,25,18,0.71875,-4,1.7500000000000002,4.75,16.25,37.75,8,6,3.375
13,43,27,20,17,0.734375,7,6.125,4.125,8.625,38.625,10,5,1.9
13,44,22,26,16,0.75,-4,7.749999999999999,3.75,5.75,40.25,5,5,3.6
13,45,25,24,15,0.765625,1,5.999999999999999,3.75,13.0,41.50000000000001,7,4,2.0
13,46,24,26,14,0.78125,-2,6.875,4.625,13.875,43.37500000000001,7,5,2.857142857142857
13,47,29,22,13,0.796875,7,4.0,3.75,17.5,45.00000000000001,7,3,2.0
13,48,26,26,12,0.8125,0,5.125000000000001,3.875,15.125,46.625,6,3,2.1666666666666665
13,49,30,23,11,0.828125,7,3.5,4.25,13.5,48.5,8,6,2.5
13,50,26,28,10,0.84375,-2,8.75,4.25,8.75,48.75,5,4,2.4
13,51,28,27,9,0.859375,1,10.625000000000002,3.125,5.625,50.625,8,5,2.25
13,52,27,29,8,0.875,-2,14.375,3.125,5.375,52.375,3,4,2.3333333333333335
13,53,30,27,7,0.890625,3,16.500000000000004,4.25,3.5,53.5,6,9,3.3333333333333335
13,54,21,37,6,0.90625,-16,24.75,1.75,4.75,54.24999999999999,1,4,4.0
13,55,26,33,5,0.921875,-7,25.125000000000004,0.625,6.125,55.62500000000001,5,7,3.6
13,56,23,37,4,0.9375,-14,31.375,0.625,7.375,56.875,0,0,0.0
13,57,23,37,4,0.9375,-14,31.375,0.625,7.375,56.875,4,7,3.75
13,58,20,41,3,0.953125,-21,30.0,0.75,8.0,58.50000000000001,2,5,4.5
13,59,25,37,2,0.96875,-12,18.750000000000004,0.75,14.75,60.25000000000001,2,2,2.0
13,60,23,40,1,0.984375,-17,25.625,1.625,11.625,62.12499999999999,0,0,0.0
13,61,23,40,1,0.984375,-17,25.625,1.625,11.625,62.12499999999999,1,2,2.0
13,62,21,43,0,1.0,-22,27.5,1.5,11.5,64.0,0,0,0.0
14,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
14,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
14,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
14,3,5,2,57,0.109375,3,1.1249999999999998,1.125,1.125,5.125000000000001,4,2,1.25
14,4,3,5,56,0.125,-2,1.0,0.5,1.5,5.999999999999999,5,2,1.4
14,5,5,4,55,0.140625,1,0.12500000000000003,0.125,0.125,7.125,11,2,1.1818181818181819
14,6,4,6,54,0.15625,-2,1.375,0.125,1.375,7.375,9,2,1.3333333333333333
14,7,6,5,53,0.171875,1,0.7499999999999999,0.0,0.75,8.75,9,3,1.5555555555555556
14,8,5,7,52,0.1875,-2,1.0,0.5,0.0,9.499999999999998,9,4,1.6666666666666667
14,9,7,6,51,0.203125,1,2.125,1.125,1.125,11.125,9,3,1.6666666666666667
14,10,6,8,50,0.21875,-2,2.25,0.25,1.25,11.250000000000002,9,3,1.6666666666666667
14,11,8,7,49,0.234375,1,2.125,0.625,2.125,11.624999999999998,10,3,1.7
14,12,7,9,48,0.25,-2,2.5000000000000004,1.0,1.5,13.5,12,3,1.6666666666666667
14,13,9,8,47,0.265625,1,2.125,1.125,1.125,14.125,9,5,2.7777777777777777
14,14,7,11,46,0.28125,-4,3.375,1.125,1.375,15.375000000000002,10,4,2.3
14,15,10,9,45,0.296875,1,3.2499999999999996,2.5,1.25,16.249999999999996,11,5,1.8181818181818181
14,16,9,11,44,0.3125,-2,2.875,2.125,0.875,16.375000000000004,12,5,2.25
14,17,14,7,43,0.328125,7,9.499999999999998,5.25,0.5,17.5,10,6,2.3
14,18,13,9,42,0.34375,4,8.625,3.375,0.625,17.625,13,3,1.8461538461538463
14,19,15,8,41,0.359375,7,9.499999999999998,5.25,1.0,17.999999999999996,9,6,3.111111111111111
14,20,12,12,40,0.375,0,7.625000000000001,2.375,1.125,18.125000000000004,12,3,1.75
14,21,14,11,39,0.390625,3,9.0,3.75,1.0,18.5,10,6,3.2
14,22,13,13,38,0.40625,0,10.125,3.875,0.625,19.124999999999996,12,4,2.0
14,23,16,11,37,0.421875,5,10.000000000000002,2.75,1.5,20.000000000000004,10,6,3.5
14,24,12,16,36,0.4375,-4,2.75,6.75,6.25,21.750000000000004,14,4,2.2142857142857144
14,25,14,15,35,0.453125,-1,4.625,3.625,5.625,23.124999999999996,11,7,3.3636363636363638
14,26,12,18,34,0.46875,-6,2.9999999999999996,2.0,6.5,23.500000000000004,11,4,2.090909090909091
14,27,14,17,33,0.484375,-3,3.1250000000000004,3.125,6.125,24.124999999999996,9,7,3.7777777777777777
14,28,11,21,32,0.5,-10,4.750000000000001,3.75,3.75,25.25,10,4,2.3
14,29,14,19,31,0.515625,-5,2.3749999999999996,6.375,1.875,25.874999999999996,10,5,2.3
14,30,13,21,30,0.53125,-8,2.25,8.75,2.25,26.750000000000004,10,5,2.8
14,31,17,18,29,0.546875,-1,1.875,9.375,1.375,28.375,13,5,2.1538461538461537
14,32,14,22,28,0.5625,-8,3.2499999999999996,8.25,2.75,29.749999999999996,9,6,3.0
14,33,17,20,27,0.578125,-3,4.875000000000001,5.375,3.875,30.875000000000004,12,6,2.4166666666666665
14,34,11,27,26,0.59375,-16,9.75,4.25,1.25,32.25,10,7,3.3
14,35,14,25,25,0.609375,-11,8.625,1.625,1.625,33.125,12,3,1.5833333333333333
14,36,11,29,24,0.625,-18,10.25,1.25,1.25,33.25000000000001,8,6,2.5
14,37,14,27,23,0.640625,-13,6.125,1.125,1.125,35.12499999999999,10,5,2.1
14,38,9,33,22,0.65625,-24,16.249999999999996,1.75,0.75,36.25,4,3,1.5
14,39,11,32,21,0.671875,-21,14.375,0.875,1.375,37.875,6,2,1.6666666666666667
14,40,9,35,20,0.6875,-26,19.75,1.25,0.75,38.24999999999999,1,1,1.0
14,41,11,34,19,0.703125,-23,18.5,0.75,1.5,38.5,7,4,1.7142857142857142
14,42,10,36,18,0.71875,-26,19.874999999999996,1.125,2.375,39.87500000000001,4,4,2.5
14,43,12,35,17,0.734375,-23,17.999999999999996,2.25,2.5,40.5,5,2,1.4
14,44,11,37,16,0.75,-26,18.249999999999996,2.25,2.75,40.74999999999999,4,4,1.75
14,45,13,36,15,0.765625,-23,18.125000000000004,3.125,2.125,41.625,4,6,2.75
14,46,7,43,14,0.78125,-36,27.874999999999996,2.125,1.875,42.37499999999999,3,4,3.0
14,47,12,39,13,0.796875,-27,20.625,2.125,10.625,43.12500000000001,6,6,3.3333333333333335
14,48,6,46,12,0.8125,-40,29.875000000000004,2.125,2.875,44.37500000000001,2,4,2.5
14,49,11,42,11,0.828125,-31,19.500000000000004,2.75,7.0,45.5,4,3,2.25
14,50,9,45,10,0.84375,-36,24.875,2.125,7.375,47.375,6,7,4.333333333333333
14,51,14,41,9,0.859375,-27,16.500000000000004,2.25,6.0,49.0,4,6,4.0
14,52,8,48,8,0.875,-40,30.125,1.875,8.125,50.625,5,7,4.8
14,53,11,46,7,0.890625,-35,23.999999999999996,4.25,8.0,51.99999999999999,1,2,2.0
14,54,9,49,6,0.90625,-40,28.875,6.125,4.875,53.875,4,9,6.0
14,55,14,45,5,0.921875,-31,20.125000000000004,13.125,6.125,55.12499999999999,2,7,4.5
14,56,7,53,4,0.9375,-46,40.87499999999999,11.125,0.875,56.875,4,5,4.5
14,57,12,49,3,0.953125,-37,28.000000000000004,15.75,1.0,58.50000000000001,0,0,0.0
14,58,12,49,3,0.953125,-37,28.000000000000004,15.75,1.0,58.50000000000001,3,5,4.666666666666667
14,59,18,44,2,0.96875,-26,26.750000000000004,6.75,0.75,60.25000000000001,2,1,1.0
14,60,17,46,1,0.984375,-29,25.625,7.625,2.625,62.12499999999999,1,4,4.0
14,61,22,42,0,1.0,-20,16.500000000000004,5.5,4.5,64.0,0,0,0.0
15,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
15,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
15,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
15,3,5,2,57,0.109375,3,1.2500000000000002,0.5,1.75,4.750000000000001,4,2,1.25
15,4,4,4,56,0.125,0,0.37499999999999994,1.125,0.375,5.375,6,1,1.0
15,5,6,3,55,0.140625,3,1.2500000000000002,2.0,1.75,6.25,6,2,1.5
15,6,5,5,54,0.15625,0,0.37499999999999994,1.125,1.375,7.375,11,2,1.2727272727272727
15,7,7,4,53,0.171875,3,2.125,1.125,3.125,8.125,7,3,1.8571428571428572
15,8,6,6,52,0.1875,0,0.37499999999999994,1.125,7.375,9.375,11,2,1.4545454545454546
15,9,9,4,51,0.203125,5,1.4999999999999998,3.25,3.5,9.499999999999998,7,3,1.8571428571428572
15,10,7,7,50,0.21875,0,0.6250000000000001,1.375,3.625,9.625,10,2,1.6
15,11,10,5,49,0.234375,5,4.499999999999999,0.75,4.5,11.0,9,4,1.7777777777777777
15,12,9,7,48,0.25,2,4.875000000000001,1.125,2.375,11.375,11,2,1.4545454545454546
15,13,12,5,47,0.265625,7,5.000000000000001,3.25,1.0,11.999999999999998,8,4,1.875
15,14,11,7,46,0.28125,4,4.625,4.375,1.625,13.625,11,3,1.4545454545454546
15,15,15,4,45,0.296875,11,8.000000000000002,1.25,2.0,14.0,7,3,2.0
15,16,14,6,44,0.3125,8,7.625000000000001,2.375,1.625,14.625000000000002,12,3,1.4166666666666667
15,17,16,5,43,0.328125,11,9.499999999999998,3.25,1.5,15.5,9,5,2.6666666666666665
15,18,15,7,42,0.34375,8,7.875,2.625,1.875,16.375000000000004,15,2,1.2
15,19,18,5,41,0.359375,13,8.000000000000002,2.75,2.0,16.500000000000004,8,6,2.875
15,20,17,7,40,0.375,10,7.375,2.125,3.875,16.875,14,2,1.1428571428571428
15,21,20,5,39,0.390625,15,8.5,1.25,4.0,17.0,9,5,3.2222222222222223
15,22,15,11,38,0.40625,4,1.6249999999999998,2.375,7.125,18.125000000000004,12,3,1.5
15,23,17,10,37,0.421875,7,4.25,3.0,6.75,19.250000000000004,14,6,2.2142857142857144
15,24,13,15,36,0.4375,-2,5.625,3.875,5.125,20.625,12,4,2.0833333333333335
15,25,17,12,35,0.453125,5,2.9999999999999996,3.25,5.5,22.5,14,5,2.142857142857143
15,26,15,15,34,0.46875,0,5.125000000000001,6.375,3.125,23.124999999999996,12,4,2.25
15,27,18,13,33,0.484375,5,2.9999999999999996,3.75,6.0,23.500000000000004,14,5,2.0714285714285716
15,28,16,16,32,0.5,0,2.125,2.875,5.125,23.625,12,4,1.9166666666666667
15,29,18,15,31,0.515625,3,1.7500000000000002,3.0,4.75,25.25,15,6,2.466666666666667
15,30,14,20,30,0.53125,-6,4.125000000000001,5.375,3.625,26.625000000000004,11,4,2.090909090909091
15,31,17,18,29,0.546875,-1,4.875000000000001,5.375,4.375,28.375,14,5,1.6428571428571428
15,32,16,20,28,0.5625,-4,4.750000000000001,5.25,5.25,29.250000000000004,12,6,2.9166666666666665
15,33,18,19,27,0.578125,-1,4.875000000000001,5.875,4.375,29.875000000000004,10,5,2.1
15,34,17,21,26,0.59375,-4,5.25,7.25,5.25,30.25,11,6,3.272727272727273
15,35,23,16,25,0.609375,7,8.375,4.375,3.375,31.375,13,7,2.769230769230769
15,36,22,18,24,0.625,4,6.75,4.25,4.75,32.25,8,4,2.25
15,37,24,17,23,0.640625,7,7.000000000000001,3.25,7.0,32.5,11,7,3.4545454545454546
15,38,22,20,22,0.65625,2,5.125000000000001,3.375,10.625,34.12500000000001,9,4,3.0
15,39,26,17,21,0.671875,9,8.000000000000002,3.75,6.0,35.5,9,7,4.0
15,40,23,21,20,0.6875,2,2.75,3.75,13.75,36.25,6,5,3.8333333333333335
15,41,26,19,19,0.703125,7,4.875000000000001,3.375,8.875,37.375,10,7,3.0
15,42,25,21,18,0.71875,4,4.499999999999999,5.5,9.0,39.0,4,5,4.75
15,43,31,16,17,0.734375,15,10.375000000000002,7.875,6.875,40.375,10,8,3.5
15,44,30,18,16,0.75,12,9.0,7.5,8.0,41.0,2,4,3.0
15,45,33,16,15,0.765625,17,9.249999999999998,6.5,7.25,41.25,10,8,3.4
15,46,32,18,14,0.78125,14,8.625,6.375,8.125,42.12500000000001,0,0,0.0
15,47,32,18,14,0.78125,14,8.625,6.375,8.125,42.12500000000001,9,8,3.6666666666666665
15,48,29,22,13,0.796875,7,9.0,2.75,4.5,44.0,3,4,3.6666666666666665
15,49,33,19,12,0.8125,14,10.625000000000002,2.875,6.125,45.625,9,8,3.2222222222222223
15,50,31,22,11,0.828125,9,6.875,2.875,10.375,46.87500000000001,3,4,3.3333333333333335
15,51,35,19,10,0.84375,16,10.25,3.25,10.75,48.75,8,8,4.5
15,52,32,23,9,0.859375,9,5.125000000000001,4.125,10.625,50.625,2,3,2.5
15,53,35,21,8,0.875,14,8.875,4.125,8.375,51.37499999999999,7,8,4.0
15,54,32,25,7,0.890625,7,6.125,4.125,11.625,52.625,1,1,1.0
15,55,34,24,6,0.90625,10,5.749999999999999,4.25,11.75,53.75,5,5,3.4
15,56,32,27,5,0.921875,5,5.625,2.625,9.125,55.12499999999999,2,3,3.0
15,57,36,24,4,0.9375,12,7.375,5.625,7.875,56.875,4,4,3.0
15,58,33,28,3,0.953125,5,6.499999999999999,6.25,13.5,58.50000000000001,0,0,0.0
15,59,33,28,3,0.953125,5,6.499999999999999,6.25,13.5,58.50000000000001,3,4,3.0
15,60,31,31,2,0.96875,0,7.875,5.625,9.875,60.37500000000001,2,2,1.5
15,61,34,29,1,0.984375,5,6.25,5.0,14.25,62.24999999999999,1,4,4.0
15,62,30,34,0,1.0,-4,9.499999999999998,2.5,13.5,64.0,0,0,0.0
16,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
