game,ply,side_to_move,chosen_idx,n_legal,n_empties,i_move_bits,log2_m_bits,p_chosen,total_raw_count,chosen_raw_count,in_book,chosen_in_book,a1_minus_energy,e_minus_energy,d4_a1_occupation_energy,d4_a2_occupation_energy,d4_b1_occupation_energy,d4_b2_occupation_energy,d4_e_occupation_energy
27,33,-1,16,10,27,6.643856189774724,3.321928094887362,0.1,0,0,0,0,3.875,26.500000000000004,31.375,0.375,2.375,0.375,2.5
27,34,1,11,15,26,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,6.75,23.999999999999996,32.25,0.25,2.75,0.75,2.0
27,35,-1,55,9,25,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.1250000000000004,27.5,34.125,0.125,2.625,0.625,1.5
27,36,1,5,14,24,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,3.7500000000000004,28.000000000000004,34.25,0.25,2.75,0.75,2.0
27,37,-1,40,12,23,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,2.875,30.500000000000004,35.375,0.375,2.375,0.375,2.5
27,38,1,2,12,22,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.75,23.999999999999996,36.75,0.25,2.75,0.25,2.0
27,39,-1,62,9,21,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.875000000000001,23.500000000000004,38.375,0.375,2.375,0.375,1.5
27,40,1,50,10,20,6.643856189774724,3.321928094887362,0.1,0,0,0,0,6.25,25.999999999999996,38.75,0.25,2.25,0.75,2.0
27,41,-1,3,10,19,6.643856189774724,3.321928094887362,0.1,0,0,0,0,10.625000000000002,19.500000000000004,40.625,0.125,2.125,0.625,1.5
27,42,1,4,10,18,6.643856189774724,3.321928094887362,0.1,0,0,0,0,8.75,14.0,41.75,0.25,1.25,0.75,2.0
27,43,-1,58,8,17,6.0,3.0,0.125,0,0,0,0,6.125,18.5,43.125,0.125,0.625,0.625,2.5
27,44,1,60,10,16,6.643856189774724,3.321928094887362,0.1,0,0,0,0,9.499999999999998,22.0,45.0,0.0,0.5,0.5,2.0
27,45,-1,59,5,15,4.643856189774724,2.321928094887362,0.2,0,0,0,0,11.624999999999998,21.5,46.625,0.125,0.125,0.625,1.5
27,46,1,14,8,14,6.0,3.0,0.125,0,0,0,0,11.5,28.999999999999996,48.5,0.0,0.0,0.5,1.0
27,47,-1,6,2,13,2.0,1.0,0.5,0,0,0,0,10.749999999999998,27.5,48.75,0.0,0.0,0.75,1.5
27,48,1,7,8,12,6.0,3.0,0.125,0,0,0,0,16.375000000000004,23.999999999999996,49.375,0.125,0.125,0.375,2.0
27,49,-1,15,1,11,0.0,0.0,1.0,0,0,0,0,15.625,24.5,49.625,0.125,0.125,0.625,2.5
27,50,1,63,8,10,6.0,3.0,0.125,0,0,0,0,16.0,25.0,50.5,0.0,0.0,0.5,3.0
27,51,-1,49,1,9,0.0,0.0,1.0,0,0,0,0,12.750000000000002,33.5,51.25,0.0,0.0,0.25,3.5
27,52,1,56,7,8,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,17.5,33.0,52.0,0.0,0.0,1.0,3.0
27,53,-1,57,2,7,2.0,1.0,0.5,0,0,0,0,14.749999999999998,32.5,53.25,0.0,0.0,1.25,2.5
27,54,1,54,5,6,4.643856189774724,2.321928094887362,0.2,0,0,0,0,13.375,36.0,54.375,0.125,0.125,1.375,2.0
27,56,1,48,4,5,4.0,2.0,0.25,0,0,0,0,10.625000000000002,38.5,55.625,0.125,0.125,0.625,2.5
27,58,1,1,3,4,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,20.000000000000004,30.0,57.0,0.0,0.0,1.0,2.0
27,60,1,9,2,3,2.0,1.0,0.5,0,0,0,0,23.625,27.5,58.625,0.125,0.125,0.625,1.5
27,61,-1,8,1,2,0.0,0.0,1.0,0,0,0,0,31.874999999999996,22.999999999999996,60.375,0.125,0.125,0.375,1.0
27,62,1,0,1,1,0.0,0.0,1.0,0,0,0,0,27.749999999999996,26.500000000000004,62.25,0.0,0.0,0.25,0.5
28,0,1,44,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0
28,1,-1,29,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998,2.5000000000000004,4.125,0.125,0.125,0.125,0.5
28,2,1,18,5,58,3.163512262897709,2.321928094887362,0.5580304806565064,39233,21895,1,1,0.0,5.000000000000001,4.5,0.5,0.0,0.0,1.0
28,3,-1,26,4,57,2.103144733480561,2.0,0.9310014155897529,21895,20387,1,1,1.2500000000000002,3.5,4.75,0.5,0.0,0.25,1.5
28,4,1,19,6,56,2.6054103945613796,2.584962500721156,0.985926569808353,24153,23818,1,1,0.37499999999999994,5.999999999999999,5.375,0.125,0.125,0.375,2.0
28,5,-1,43,6,55,2.6477749628479907,2.584962500721156,0.9573959032907992,23818,22808,1,1,1.2500000000000002,3.5,6.25,0.5,0.0,0.75,1.5
28,6,1,45,11,54,4.404483371249184,3.4594316186372973,0.5194109189142085,22940,11920,1,1,0.37499999999999994,5.999999999999999,7.375,0.125,0.125,0.375,2.0
28,7,-1,42,7,53,3.46353247264359,2.807354922057604,0.6345573440643864,11921,7568,1,1,2.125,3.5,8.125,0.125,0.125,1.125,1.5
28,8,1,51,11,52,7.140052489188651,3.4594316186372973,0.07798708997497036,7580,591,1,1,0.37499999999999994,2.0000000000000004,9.375,0.125,0.125,0.375,2.0
28,9,-1,50,7,51,3.709428501368347,2.807354922057604,0.5351170568561873,591,319,1,1,1.4999999999999998,4.499999999999999,9.5,0.25,0.25,0.5,2.5
28,10,1,37,10,50,3.6124095060659798,3.321928094887362,0.817629179331307,319,268,1,1,0.6250000000000001,7.000000000000001,9.625,0.375,0.375,0.625,3.0
28,11,-1,59,9,49,7.824235548854203,3.169925001442312,0.039711191335740074,268,10,1,1,4.499999999999999,4.499999999999999,11.0,0.25,0.25,1.0,2.5
28,12,1,34,11,48,4.398031073973154,3.4594316186372973,0.5217391304347826,12,11,1,1,4.625,5.000000000000001,11.125,0.375,0.375,1.125,3.0
28,13,-1,46,7,47,5.977279923499917,2.807354922057604,0.1111111111111111,11,1,1,1,5.749999999999999,4.499999999999999,12.75,0.5,0.5,0.75,2.5
28,14,1,52,10,46,5.78135971352466,3.321928094887362,0.18181818181818182,1,1,1,1,5.125000000000001,9.0,13.125,0.875,0.375,0.625,3.0
28,15,-1,30,7,45,5.807354922057604,2.807354922057604,0.125,1,0,1,0,8.000000000000002,7.5,13.5,0.75,0.75,0.5,3.5
28,16,1,41,11,44,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,5.125000000000001,11.999999999999998,14.125,0.875,0.375,0.625,4.0
28,17,-1,60,11,43,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.750000000000001,12.500000000000002,14.75,0.5,0.5,0.75,4.5
28,18,1,38,10,42,6.643856189774724,3.321928094887362,0.1,0,0,0,0,6.125,12.999999999999998,15.125,0.375,0.875,0.625,5.0
28,19,-1,31,11,41,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,6.499999999999999,11.5,16.0,0.25,0.75,0.5,5.5
28,20,1,61,11,40,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,8.625,11.999999999999998,16.625,0.375,0.375,0.625,6.0
28,21,-1,53,11,39,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,7.249999999999999,12.500000000000002,16.75,0.5,0.5,0.75,6.5
28,22,1,58,10,38,6.643856189774724,3.321928094887362,0.1,0,0,0,0,9.125,12.999999999999998,17.625,0.375,0.375,0.625,7.0
28,23,-1,20,9,37,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,8.5,11.5,18.0,0.25,0.75,0.5,7.5
28,24,1,62,10,36,6.643856189774724,3.321928094887362,0.1,0,0,0,0,1.875,19.000000000000004,19.875,0.125,0.625,0.375,7.0
28,25,-1,33,10,35,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.0,17.5,20.0,0.25,0.75,0.5,7.5
28,26,1,47,13,34,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,4.125000000000001,12.999999999999998,21.125,0.375,0.875,0.625,7.0
28,27,-1,11,11,33,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,8.25,11.5,21.75,0.5,0.5,0.75,7.5
28,28,1,3,14,32,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,11.624999999999998,11.0,23.125,0.875,0.375,0.625,7.0
28,29,-1,25,11,31,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,7.000000000000001,14.500000000000002,24.0,1.25,0.75,0.5,6.5
28,30,1,39,11,30,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,8.125,14.0,25.625,0.875,0.875,0.625,6.0
28,31,-1,55,11,29,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,7.749999999999999,16.500000000000004,26.75,0.5,0.5,0.75,6.5
28,32,1,12,11,28,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.625,15.000000000000002,27.125,0.375,0.375,1.125,7.0
28,33,-1,10,11,27,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.0,12.500000000000002,29.0,0.25,0.25,1.0,6.5
28,34,1,21,11,26,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,1.1249999999999998,20.000000000000004,30.125,0.375,0.375,1.125,6.0
28,35,-1,5,9,25,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,2.875,21.5,31.875,0.375,0.375,0.875,5.5
28,36,1,22,12,24,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.2499999999999996,25.0,32.75,0.75,0.75,0.75,5.0
28,37,-1,4,9,23,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.1250000000000004,26.500000000000004,34.125,1.125,0.625,0.625,4.5
28,38,1,6,9,22,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.5,25.999999999999996,35.5,1.0,1.0,0.5,4.0
28,39,-1,48,7,21,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,4.625,22.5,36.125,1.125,1.125,0.125,4.5
28,40,1,40,9,20,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.0,25.0,37.0,1.0,1.0,0.0,5.0
28,41,-1,32,6,19,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,9.125,15.5,38.125,0.625,0.625,0.125,5.5
28,42,1,2,7,18,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,7.249999999999999,17.0,39.75,0.75,0.25,0.25,5.0
28,43,-1,9,6,17,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,12.625,14.500000000000002,41.125,0.625,0.625,0.125,4.5
28,44,1,24,6,16,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,9.875,17.0,41.375,0.625,0.625,0.375,5.0
28,45,-1,16,7,15,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,14.25,14.500000000000002,43.25,0.5,0.5,0.25,4.5
28,46,1,17,4,14,4.0,2.0,0.25,0,0,0,0,10.875,14.0,44.875,0.625,0.125,0.375,4.0
28,47,-1,1,6,13,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,17.5,11.5,46.5,0.25,0.25,0.5,3.5
28,48,1,0,3,12,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,10.625000000000002,21.0,47.625,0.375,0.375,0.625,3.0
28,49,-1,13,6,11,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,10.875,19.500000000000004,47.875,0.375,0.375,0.875,3.5
28,50,1,15,4,10,4.0,2.0,0.25,0,0,0,0,2.75,25.0,49.75,0.25,0.25,0.75,3.0
28,51,-1,49,5,9,4.643856189774724,2.321928094887362,0.2,0,0,0,0,3.1250000000000004,26.500000000000004,51.125,0.625,0.125,0.625,2.5
28,52,1,14,3,8,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,1.875,19.000000000000004,51.875,0.625,0.125,0.375,3.0
28,53,-1,8,4,7,4.0,2.0,0.25,0,0,0,0,6.125,24.5,53.125,0.625,0.125,0.625,2.5
28,54,1,56,3,6,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,4.750000000000001,20.000000000000004,54.75,0.25,0.25,0.75,2.0
28,55,-1,57,3,5,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,19.500000000000004,24.5,55.5,0.25,0.25,0.5,2.5
28,56,1,54,1,4,0.0,0.0,1.0,0,0,0,0,13.875,34.0,57.375,0.125,0.125,0.375,2.0
28,57,-1,63,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,15.124999999999998,35.5,59.125,0.125,0.125,0.125,1.5
28,59,-1,23,2,2,2.0,1.0,0.5,0,0,0,0,2.875,49.0,60.375,0.125,0.125,0.375,1.0
28,61,-1,7,1,1,0.0,0.0,1.0,0,0,0,0,1.7500000000000002,48.5,62.25,0.0,0.0,0.25,0.5
29,0,1,26,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0
29,1,-1,20,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998,2.5000000000000004,4.125,0.125,0.125,0.125,0.5
29,2,1,37,5,58,4.598542054586208,2.321928094887362,0.20638156888730314,39233,8097,1,1,0.0,5.000000000000001,4.5,0.5,0.0,0.0,1.0
29,3,-1,44,5,57,2.8396590424910313,2.321928094887362,0.698469513700321,8097,5658,1,1,1.1249999999999998,2.5000000000000004,5.125,1.125,0.125,0.125,0.5
29,4,1,29,7,56,7.287864655989317,2.807354922057604,0.04479527161021892,25710,1151,1,1,0.0,5.000000000000001,6.0,0.5,0.0,0.5,1.0
29,5,-1,34,6,55,2.845256270992873,2.584962500721156,0.8349178910976663,1151,965,1,1,1.1249999999999998,3.5,7.125,0.125,0.125,0.125,1.5
29,6,1,42,8,54,8.92629599478111,3.0,0.01644398766700925,965,15,1,1,1.0,5.000000000000001,8.5,0.0,0.5,0.0,1.0
29,7,-1,43,8,53,3.7162070339994084,3.0,0.6086956521739131,15,13,1,1,0.7499999999999999,1.4999999999999998,8.75,0.0,0.5,0.25,1.5
29,8,1,45,8,52,5.137503523749935,3.0,0.22727272727272727,14,4,1,1,1.375,2.9999999999999996,10.375,0.125,0.125,0.375,1.0
29,9,-1,25,14,51,7.977279923499916,3.807354922057604,0.05555555555555555,4,0,1,0,5.125000000000001,5.5,11.125,0.125,0.125,0.125,1.5
29,10,1,19,8,50,6.0,3.0,0.125,0,0,0,0,3.2499999999999996,8.000000000000002,11.25,0.25,0.25,0.25,2.0
29,11,-1,18,11,49,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.125000000000001,7.5,13.125,0.125,0.125,0.125,1.5
29,12,1,13,8,48,6.0,3.0,0.125,0,0,0,0,0.875,9.0,14.375,0.125,0.125,0.375,1.0
29,13,-1,33,12,47,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.5,9.499999999999998,14.5,0.25,0.25,0.5,1.5
29,14,1,41,8,46,6.0,3.0,0.125,0,0,0,0,1.375,14.0,14.875,0.125,0.625,0.375,2.0
29,15,-1,21,12,45,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.2499999999999996,12.500000000000002,15.25,0.0,0.5,0.75,2.5
29,16,1,12,9,44,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,2.5000000000000004,14.0,17.0,0.0,0.5,0.5,2.0
29,17,-1,50,11,43,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,3.6250000000000004,12.500000000000002,17.625,0.125,0.125,0.625,2.5
29,18,1,32,14,42,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.75,14.0,18.25,0.25,0.25,1.25,2.0
29,19,-1,51,12,41,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,7.375,10.5,18.375,0.375,0.375,1.375,2.5
29,20,1,60,15,40,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,1.7500000000000002,17.999999999999996,19.25,0.75,0.25,1.75,2.0
29,21,-1,59,14,39,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,1.6249999999999998,18.5,19.625,1.125,0.125,1.625,2.5
29,22,1,52,12,38,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,0.7499999999999999,21.0,20.25,0.75,0.25,1.75,3.0
29,23,-1,61,14,37,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.3749999999999996,19.500000000000004,21.375,0.375,0.375,1.375,3.5
29,24,1,57,10,36,6.643856189774724,3.321928094887362,0.1,0,0,0,0,0.5000000000000001,23.999999999999996,21.5,0.5,0.5,1.5,4.0
29,25,-1,40,14,35,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.125,20.500000000000004,21.625,0.625,0.625,1.625,4.5
29,26,1,48,12,34,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.5,21.0,22.0,1.0,0.5,1.5,5.0
29,27,-1,38,11,33,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,3.375,21.5,22.375,0.875,0.375,1.875,5.5
29,28,1,46,13,32,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,5.749999999999999,15.000000000000002,23.75,1.25,0.25,1.75,5.0
29,29,-1,22,12,31,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.125,19.500000000000004,24.625,1.625,0.125,1.125,5.5
29,30,1,47,15,30,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,4.750000000000001,19.000000000000004,25.75,1.25,0.25,1.75,5.0
29,31,-1,39,12,29,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.875,23.500000000000004,26.375,0.875,0.375,1.875,5.5
29,32,1,23,13,28,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,5.25,20.000000000000004,27.25,0.75,0.25,1.75,6.0
29,33,-1,11,12,27,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,8.625,15.5,28.125,1.125,0.625,1.625,5.5
29,34,1,2,12,26,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,11.75,15.000000000000002,29.75,0.75,0.75,1.75,5.0
29,35,-1,3,13,25,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,7.375,20.500000000000004,30.875,1.375,0.375,1.875,4.5
29,36,1,31,10,24,6.643856189774724,3.321928094887362,0.1,0,0,0,0,9.0,17.999999999999996,32.0,1.5,0.5,2.0,4.0
29,37,-1,4,12,23,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,7.875,17.5,33.375,1.875,0.375,1.875,3.5
29,38,1,53,9,22,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,13.5,15.000000000000002,35.0,1.5,0.5,2.0,3.0
29,39,-1,54,11,21,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,11.875,19.500000000000004,36.375,1.375,0.375,1.375,3.5
29,40,1,30,8,20,6.0,3.0,0.125,0,0,0,0,11.125,17.999999999999996,36.625,1.375,0.375,1.625,4.0
29,41,-1,5,9,19,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,10.5,21.5,38.5,1.25,0.25,1.5,3.5
29,42,1,10,8,18,6.0,3.0,0.125,0,0,0,0,10.375000000000002,22.0,39.875,0.625,0.125,1.375,4.0
29,43,-1,17,7,17,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,7.5,25.499999999999996,41.5,0.75,0.25,1.0,3.5
29,44,1,6,9,16,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.875,30.999999999999996,43.375,0.625,0.125,0.875,3.0
29,45,-1,58,6,15,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,8.000000000000002,32.5,44.0,0.75,0.25,1.5,2.5
29,46,1,62,10,14,6.643856189774724,3.321928094887362,0.1,0,0,0,0,8.125,32.00000000000001,45.625,0.375,0.375,1.625,2.0
29,47,-1,63,5,13,4.643856189774724,2.321928094887362,0.2,0,0,0,0,19.000000000000004,24.5,46.5,0.25,0.75,1.0,2.5
29,48,1,1,8,12,6.0,3.0,0.125,0,0,0,0,19.250000000000004,25.0,46.75,0.25,0.75,1.25,3.0
29,49,-1,56,5,11,4.643856189774724,2.321928094887362,0.2,0,0,0,0,22.375000000000004,20.500000000000004,47.875,0.375,1.375,0.875,2.5
29,50,1,49,7,10,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,10.125,33.0,48.625,0.375,1.375,0.625,3.0
29,51,-1,24,4,9,4.0,2.0,0.25,0,0,0,0,10.375000000000002,31.5,49.375,0.375,1.375,0.375,3.5
29,52,1,8,5,8,4.643856189774724,2.321928094887362,0.2,0,0,0,0,8.25,36.99999999999999,51.25,0.25,1.25,0.25,3.0
29,53,-1,16,4,7,4.0,2.0,0.25,0,0,0,0,13.124999999999998,33.5,52.625,0.125,0.625,0.125,3.5
29,54,1,14,3,6,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,9.499999999999998,36.99999999999999,54.5,0.0,0.5,0.0,3.0
29,55,-1,7,4,5,4.0,2.0,0.25,0,0,0,0,8.75,34.5,55.75,0.0,0.5,0.25,2.5
29,56,1,9,3,4,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,16.0,34.0,57.0,0.0,0.5,0.5,2.0
29,57,-1,0,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,17.25,31.5,58.75,0.0,0.5,0.25,1.5
29,58,1,55,2,2,2.0,1.0,0.5,0,0,0,0,36.5,12.999999999999998,60.5,0.0,0.5,0.0,1.0
29,59,-1,15,1,1,0.0,0.0,1.0,0,0,0,0,32.125,16.500000000000004,62.125,0.125,0.125,0.125,0.5
30,0,1,26,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0
30,1,-1,20,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998,2.5000000000000004,4.125,0.125,0.125,0.125,0.5
30,2,1,45,5,58,3.163512262897709,2.321928094887362,0.5580304806565064,39233,21895,1,1,0.0,5.000000000000001,4.5,0.5,0.0,0.0,1.0
30,3,-1,44,4,57,2.103144733480561,2.0,0.9310014155897529,21895,20387,1,1,1.2500000000000002,3.5,4.75,0.5,0.0,0.25,1.5
30,4,1,37,6,56,2.6054103945613796,2.584962500721156,0.985926569808353,24153,23818,1,1,0.37499999999999994,5.999999999999999,5.375,0.125,0.125,0.375,2.0
30,5,-1,34,6,55,2.6477749628479907,2.584962500721156,0.9573959032907992,23818,22808,1,1,1.2500000000000002,3.5,6.25,0.5,0.0,0.75,1.5
30,6,1,29,11,54,4.9007946638892435,3.4594316186372973,0.36821924970589515,22940,8450,1,1,0.37499999999999994,5.999999999999999,7.375,0.125,0.125,0.375,2.0
30,7,-1,46,5,53,2.5857476223215765,2.321928094887362,0.8328799526907156,8450,7041,1,1,4.25,3.5,8.75,0.0,0.5,0.25,1.5
30,8,1,53,11,52,3.5845905858313936,3.4594316186372973,0.9169030062393647,7041,6465,1,1,4.375,4.0,8.875,0.125,0.625,0.375,2.0
30,9,-1,38,6,51,4.138172522157883,2.584962500721156,0.34075104311543813,6465,2204,1,1,4.750000000000001,4.499999999999999,9.25,0.0,0.5,0.75,2.5
30,10,1,21,11,50,5.83781298185384,3.4594316186372973,0.19232505643340858,2204,425,1,1,0.875,9.0,9.375,0.125,0.625,0.875,3.0
30,11,-1,52,10,49,3.4321636570954857,3.321928094887362,0.9264367816091954,425,402,1,1,1.6249999999999998,9.499999999999998,10.125,0.125,0.625,0.625,3.5
30,12,1,43,14,48,6.358047520694014,3.807354922057604,0.17067307692307693,402,70,1,1,0.5000000000000001,10.000000000000002,10.5,0.0,0.5,1.0,4.0
30,13,-1,19,11,47,4.7992816215219225,3.4594316186372973,0.3950617283950617,70,31,1,1,4.625,7.5,12.125,0.125,0.125,1.125,3.5
30,14,1,51,14,46,6.977279923499917,3.807354922057604,0.1111111111111111,31,4,1,1,2.0000000000000004,11.0,14.0,0.0,0.0,1.0,3.0
30,15,-1,30,14,45,5.977279923499917,3.807354922057604,0.2222222222222222,4,3,1,1,1.6249999999999998,11.5,14.625,0.125,0.125,0.625,3.5
30,16,1,22,14,44,5.655351828612554,3.807354922057604,0.2777777777777778,4,4,1,1,2.9999999999999996,10.000000000000002,15.5,0.0,0.0,0.5,4.0
30,17,-1,33,14,43,7.977279923499916,3.807354922057604,0.05555555555555555,4,0,1,0,1.6249999999999998,12.500000000000002,16.125,0.125,0.125,0.125,4.5
30,18,1,12,13,42,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,3.2499999999999996,10.000000000000002,17.25,0.25,0.25,0.25,4.0
30,19,-1,18,14,41,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,4.625,5.5,18.625,0.125,0.125,0.625,3.5
30,20,1,11,13,40,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,0.875,5.000000000000001,19.875,0.125,0.125,0.875,3.0
30,21,-1,13,16,39,8.0,4.0,0.0625,0,0,0,0,1.4999999999999998,8.5,21.5,0.25,0.25,0.5,2.5
30,22,1,5,13,38,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,4.375,7.000000000000001,22.375,0.125,0.125,0.375,3.0
30,23,-1,10,16,37,8.0,4.0,0.0625,0,0,0,0,1.0,13.5,22.5,0.25,0.25,0.5,3.5
30,24,1,41,11,36,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,3.6250000000000004,12.999999999999998,23.625,0.375,0.375,0.625,3.0
30,25,-1,61,15,35,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,1.0,10.5,25.0,0.75,0.25,0.5,2.5
30,26,1,39,12,34,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,0.37499999999999994,7.000000000000001,25.375,0.625,0.625,0.375,3.0
30,27,-1,3,12,33,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,5.000000000000001,9.499999999999998,25.5,0.75,0.75,0.5,3.5
30,28,1,1,12,32,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,2.875,11.999999999999998,25.875,0.625,0.625,0.875,4.0
30,29,-1,17,15,31,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,8.000000000000002,14.500000000000002,26.0,0.75,0.75,1.0,4.5
30,30,1,47,12,30,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,7.625000000000001,11.999999999999998,27.625,0.375,0.875,1.125,4.0
30,31,-1,42,10,29,6.643856189774724,3.321928094887362,0.1,0,0,0,0,10.25,14.500000000000002,28.25,0.5,0.5,1.25,4.5
30,32,1,32,12,28,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,7.5,17.999999999999996,30.0,0.5,0.5,1.0,4.0
30,33,-1,60,11,27,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,12.125,14.500000000000002,30.625,0.625,0.625,0.625,4.5
30,34,1,59,11,26,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,10.000000000000002,16.0,31.5,1.0,0.5,1.0,4.0
30,35,-1,58,11,25,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,12.125,14.500000000000002,32.625,0.625,0.625,0.625,4.5
