obf,side_to_move,n_empties,black_count,white_count,disc_diff_player_minus_opp,count_wthor,edax_score,edax_alpha,edax_beta,a1_minus_energy,b1_energy,b2_energy,e_energy,d4_a1_occupation_energy
---------O--------OX-X---OOOOO-----XO-----O-O-------O----------- X;,1,50,3,11,-8,0,34,-64,0,2.5000000000000004,0.5,2.0,9.0,9.0
---------O--------OX-O----XXX------XOOO--OOO-------------------- X;,1,50,5,9,-4,0,26,-64,0,3.7500000000000004,0.25,2.25,7.0,8.75
---------O--------OOOX----XXOO-----XO-----O-O-------O----------- X;,1,50,4,10,-6,0,26,-64,0,1.7500000000000002,1.25,0.75,9.0,9.75
--------------O---X-XO----OXXO-----OOO-----O-O-----O------------ X;,1,50,4,10,-6,0,32,-64,0,1.7500000000000002,1.25,0.75,10.0,9.75
--------------O---X-XOO---OXXO-----OO------O-O-----O------------ X;,1,50,4,10,-6,0,34,-64,0,1.2500000000000002,0.75,0.75,11.0,8.75
---------O--------OX-O----XXO------OOOO---OO-----O-------------- X;,1,50,3,11,-8,0,48,-64,0,4.375,0.125,1.875,7.0,9.375
------------------XXOO-----XOO-----OOOO---OO-----O-------------- X;,1,50,3,11,-8,0,28,-64,0,2.75,0.25,4.75,5.0,9.75
------------------XX-OO----XXO-----OOOO---OO-----O-------------- X;,1,50,4,10,-6,0,30,-64,0,1.2500000000000002,0.75,3.25,8.0,8.75
-------------O----O-OX----XOX----OOOO-------OO--------O--------- X;,1,50,3,11,-8,0,34,-64,0,2.25,0.75,4.25,6.0,8.75
------------O-----O-OX----XXO----OOOO-------OO--------O--------- X;,1,50,3,11,-8,0,34,-64,0,2.5000000000000004,0.5,4.5,6.0,9.0
--------------O---O-XO----XXO----OOOO-------OO--------O--------- X;,1,50,3,11,-8,0,42,-64,0,4.375,0.125,1.375,6.0,9.375
-------------------O-----OXXXX---OOXX-----OO-O-----O------------ X;,1,50,6,8,-2,0,6,-64,0,6.25,1.25,0.25,6.0,9.25
------------------O-X------OX----OOXOO----OOOO-----O------------ X;,1,50,3,11,-8,0,14,-64,0,3.875,0.125,4.875,5.0,9.875
-------------------O------XXOX---OOOOO----OO-O-----O------------ X;,1,50,3,11,-8,0,14,-64,0,2.9999999999999996,0.5,1.5,9.0,10.0
-------------------O-O----XXOX---OXOX-----OO-O-----O------------ X;,1,50,5,9,-4,0,18,-64,0,2.875,3.125,4.875,3.0,9.875
------------O------XXO----OXXOO----XO------O-O----O------------- X;,1,50,5,9,-4,0,20,-64,0,2.75,1.25,1.75,8.0,8.75
-------------------OO-----XXOX-----XXO----O-OOO-----O----------- X;,1,50,5,9,-4,0,10,-64,0,2.75,2.25,1.75,7.0,9.75
-------------------X-O-----XX-----OXXOO----OOO------OO---------- X;,1,50,5,9,-4,0,10,-64,0,6.75,0.25,0.75,6.0,8.75
-------------------O------XXOX----OOOO---OOO-O-----O------------ X;,1,50,3,11,-8,0,14,-64,0,2.75,0.75,1.25,9.0,9.75
------------------O-X------OX----OOXOO----OOOO----O------------- X;,1,50,3,11,-8,0,16,-64,0,3.6250000000000004,0.375,4.625,5.0,9.625
------------------O-O-----XOXX-----XOO----O-OOO-----O----------- X;,1,50,4,10,-6,0,16,-64,0,2.625,1.375,4.625,5.0,9.625
-------------O-----XOO----OXXOO----XO------O-O----O------------- X;,1,50,4,10,-6,0,18,-64,0,3.7500000000000004,0.75,2.75,5.0,8.75
------------O-----O-OX----OXXXX---XOO-O-----O------------------- X;,1,50,6,8,-2,0,12,-64,0,0.25,1.25,2.25,8.0,9.25
------------------O-X------XX----OOXOO----OO------OOO----------- X;,1,50,4,10,-6,2,16,-64,0,3.7500000000000004,0.75,1.25,8.0,8.25
------------O-----O-OO-----XXXO---XXO-OO----O------------------- X;,1,50,5,9,-4,0,20,-64,0,3.2499999999999996,2.25,1.75,6.0,8.25
-----------O------XO-O---XXXX----O-OOOO----O-------------------- X;,1,50,5,9,-4,1,22,-64,0,1.0,0.5,1.0,11.0,9.0
-----------OX-------XX----OOXOO----XO------O-O----O------------- X;,1,50,5,9,-4,1,24,-64,0,0.7499999999999999,0.75,5.25,6.0,8.25
-----------O------XXOO----XXXO-----OOOO----O-------------------- X;,1,50,5,9,-4,0,16,-64,0,1.0,0.0,3.5,9.0,10.0
-----------OO-----XXOO----XXO------OOOO----O-------------------- X;,1,50,4,10,-6,0,18,-64,0,2.25,0.25,3.25,7.0,9.25
----------OO------XOXO----XXO------OOOO----O-------------------- X;,1,50,4,10,-6,1,22,-64,0,1.7500000000000002,0.25,2.75,9.0,8.75
-----------O------OXXO---OXXX------OOOO----O-------------------- X;,1,50,5,9,-4,0,22,-64,0,2.25,0.25,1.25,10.0,9.25
-----------O-----OOOOO----OXX------OOOO----O-------------------- X;,1,50,2,12,-10,0,24,-64,0,4.750000000000001,0.25,0.75,7.0,8.75
---------O-O------OXXO----XOX------OOOO----O-------------------- X;,1,50,4,10,-6,0,38,-64,0,2.875,0.125,1.875,9.0,8.875
-----------O------XO-OO---XXXO-----OOO-----O--O----------------- X;,1,50,4,10,-6,0,20,-64,0,1.7500000000000002,0.75,1.25,10.0,8.75
------------O-----O-OO----XXXXO---OXO----O--O------------------- X;,1,50,5,9,-4,0,20,-64,0,2.75,1.25,1.75,8.0,8.75
------------O-----O-OX----XXXO----OXO-O--O--O------------------- X;,1,50,5,9,-4,1,24,-64,0,2.75,0.25,3.25,6.0,8.75
-------------O----OXO------XX----OOXOO----OO------O------------- X;,1,50,4,10,-6,0,24,-64,0,3.7500000000000004,0.75,2.75,5.0,8.75
------------------XXXO-----XOO----XOXO-----OOO------------------ X;,1,50,6,8,-2,254,-4,0,64,0.37499999999999994,0.125,4.375,9.0,12.375
-------------------XO-----XOX----XOXOX---OOOO------------------- X;,1,50,6,8,-2,34,-6,0,64,0.6250000000000001,1.375,7.625,4.0,10.625
-----------X-------XXO-----XOO----XOXO-----OOO------------------ X;,1,50,6,8,-2,10,-6,0,64,1.2500000000000002,0.25,4.25,8.0,11.25
-------------------OX-----OXXX----XOXO----XOOO------------------ X;,1,50,7,7,0,80,-8,0,64,1.4999999999999998,0.5,6.5,5.0,13.0
----------X-------OXX------OXX----XOOO-----OOO------------------ X;,1,50,6,8,-2,1,-8,0,64,2.25,0.25,3.25,7.0,11.25
-------------X----OOX-----OOOX----XOX------OO------O------------ X;,1,50,5,9,-4,0,-8,0,64,1.6249999999999998,1.375,4.625,6.0,10.625
------------------OOX-----OXXX---XXOXO-----XO------------------- X;,1,50,8,6,2,0,-8,0,64,1.375,0.125,9.375,3.0,12.375
-------------------XO-----XXX----OOOOX---XOOO------------------- X;,1,50,6,8,-2,1,-10,0,64,0.6250000000000001,1.375,3.625,8.0,10.625
----------X-------XOO-----XXOX----XOX-----OOO------------------- X;,1,50,7,7,0,0,-10,0,64,0.25,6.25,5.25,2.0,11.25
-----------------OOOX----XOXXX----XOXO-----X-------------------- X;,1,50,8,6,2,0,-14,0,64,1.6249999999999998,0.375,7.625,4.0,10.625
---------XO-------OOX-----OXXX----OOXO-----X-------------------- X;,1,50,7,7,0,0,-24,0,64,1.7500000000000002,1.25,4.75,6.0,10.75
-----------X------XXX-----XXOO----XOO-----OOO------------------- X;,1,50,7,7,0,1,-8,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
-------------------XO-----XXXX----XOOO----XOOO------------------ X;,1,50,7,7,0,1,-10,0,64,0.0,2.0,1.0,9.0,13.0
------------X-----XXX-----XOOO----XOO------OO------O------------ X;,1,50,6,8,-2,0,-10,0,64,4.375,0.125,0.375,9.0,10.875
-------------------XOX----XOOX---X-OOX-----OO-------O----------- X;,1,50,6,8,-2,0,-12,0,64,4.375,3.625,1.875,4.0,10.875
-------------------XXX----XXOO----XOOO---X--OO------------------ X;,1,50,7,7,0,0,-14,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
-------------------XXX----XOOO---XXOOX-----OO------------------- X;,1,50,7,7,0,1,-14,0,64,4.875000000000001,0.625,0.875,7.0,12.375
-------------------XXX----XOXO----XOOX----XOO------------------- X;,1,50,8,6,2,0,-18,0,64,2.5000000000000004,0.5,2.5,8.0,13.0
------------------XOX-X---XOOX----XOX------OO------O------------ X;,1,50,7,7,0,0,-18,0,64,1.6249999999999998,3.375,2.625,6.0,10.625
------------------XOX-----XXOXX---XOOO-----XO------------------- X;,1,50,8,6,2,0,-18,0,64,1.875,0.625,5.875,5.0,12.375
-----------X-------XX-----OOXX----XOOO-----OOO------------------ X;,1,50,6,8,-2,0,-8,0,64,1.375,0.125,3.375,7.0,12.375
------------XO-----XO-----XOOO----XOOX----X-O------------------- X;,1,50,6,8,-2,0,-8,0,64,4.625,1.375,1.625,6.0,10.625
-----------X------XXX-----XOOOO---XOOO-----O-------------------- X;,1,50,6,8,-2,1,-10,0,64,4.375,0.625,0.875,8.0,10.875
-------------------XO-----XOOXX--X-OOX-----OO-------O----------- X;,1,50,6,8,-2,1,-10,0,64,4.25,4.25,2.25,3.0,11.25
------------X------XX----XXOOO----XOO------OO------O------------ X;,1,50,6,8,-2,0,-12,0,64,4.25,0.25,0.25,9.0,11.25
-----------X-------XXO---XXXOO----XOOO-----O-------------------- X;,1,50,7,7,0,0,-12,0,64,1.875,0.125,1.875,10.0,10.875
------------X-----OXX-----XOOO----XOOX---X--O------------------- X;,1,50,7,7,0,0,-12,0,64,5.625,0.375,0.625,6.0,10.625
------------X------XX-----XOOO---XXOOX-----OO------------------- X;,1,50,7,7,0,0,-16,0,64,5.000000000000001,0.5,1.0,7.0,12.5
-------------------OX-X--XXOOX----XOOO-----XO------------------- X;,1,50,7,7,0,0,-20,0,64,4.750000000000001,0.75,4.75,3.0,12.25
-------------------OX----XXXOXX---XOOO-----XO------------------- X;,1,50,8,6,2,0,-20,0,64,2.0000000000000004,1.0,5.5,5.0,12.5
--------------------X-----OXOX---OOOO-X--XOOO------------------- X;,1,50,5,9,-4,0,-12,0,64,1.875,0.125,2.375,9.0,9.375
-------------------X------XOXXX--X-OOXO----OO--------O---------- X;,1,50,7,7,0,0,-14,0,64,1.7500000000000002,2.25,2.75,6.0,9.75
------------X------X------XXXXX----XOOO----OO-------O----------- X;,1,50,8,6,2,0,-16,0,64,1.0,0.5,3.0,9.0,10.5
-----------X------X-X-----XXOX----XOOO-----OO------O------------ X;,1,50,7,7,0,0,-18,0,64,1.375,1.125,2.875,8.0,10.875
------------X-------X----OOOXX---XOXX-----OOO------------------- X;,1,50,7,7,0,0,-12,0,64,1.875,0.125,2.875,9.0,9.875
-----------X-------XOX----XXOO-----XOO-----OOO------------------ X;,1,50,6,8,-2,0,-12,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
--------------------X-----OXXXX--OOOO----XOOO------------------- X;,1,50,6,8,-2,0,-16,0,64,0.875,0.125,0.875,12.0,9.375
-------------------X-O---XXXOOX----OOO-----OOO------------------ X;,1,50,5,9,-4,0,-16,0,64,2.9999999999999996,0.5,1.5,9.0,10.0
------------X-------X----XXXXX----OOOO----OOO------------------- X;,1,50,7,7,0,0,-18,0,64,0.875,0.125,0.375,12.0,10.875
------------X-------X-----OXXX---OOOX----XOOO------------------- X;,1,50,7,7,0,0,-20,0,64,1.875,0.625,1.875,9.0,9.375
--------------X----OOX-----OOO---XXXOO-----XO------------------- X;,1,50,6,8,-2,0,-32,0,64,2.75,0.25,2.75,8.0,10.75
-------------------O-X----XOXX---XXXOX-----OOO------------------ X;,1,50,8,6,2,0,-14,0,64,0.25,6.25,5.25,2.0,11.25
-------------------XXX----XXX-----XOOO---X-OOO------------------ X;,1,50,8,6,2,0,-18,0,64,0.25,0.25,1.25,12.0,11.25
-------------------XXX----XOXX----XOOX----XOO------------------- X;,1,50,9,5,4,0,-18,0,64,4.0,2.0,2.0,6.0,13.0
-------------X----X-X-----XXOX----XOOO-----OO------O------------ X;,1,50,7,7,0,0,-18,0,64,1.6249999999999998,1.375,2.625,8.0,10.625
------------X------XX-----XOX----XOXOX---O--OO------------------ X;,1,50,8,6,2,0,-16,0,64,1.375,0.125,5.375,5.0,9.375
------------X-------XO---XXXXX----XOX-----OOO------------------- X;,1,50,9,5,4,0,-18,0,64,2.9999999999999996,2.0,2.5,6.0,10.0
-------------------XXX----XOX-O--XXXOO------OO------------------ X;,1,50,8,6,2,0,-20,0,64,0.5000000000000001,0.0,5.5,8.0,10.0
-------------X------XX---XXXOX----XOX-----OOO------------------- X;,1,50,9,5,4,0,-20,0,64,0.7499999999999999,2.25,4.75,6.0,9.75
-----------X-------XX----X-XOX---OOOXO----OX-------------------- X;,1,50,8,6,2,0,-22,0,64,0.875,2.125,5.875,5.0,9.875
-------------X-----XX-----XXX----XXXOOO-----OO------------------ X;,1,50,9,5,4,0,-26,0,64,1.875,0.125,2.375,9.0,9.375
--------------------X-X---OXOX--XOXXX---O--XO------------------- X;,1,50,9,5,4,0,-16,0,64,2.0000000000000004,0.5,6.0,5.0,9.0
-------------X------X----XXXOX----XOOO-----OO------O------------ X;,1,50,7,7,0,0,-16,0,64,1.2500000000000002,1.75,2.75,8.0,10.75
--------------------X-X---OXOX---OXOX----X-OO------O------------ X;,1,50,7,7,0,0,-18,0,64,1.0,1.0,7.0,4.0,9.5
--------------------X-X--XXXOX---OXOOO-----XO------------------- X;,1,50,8,6,2,0,-20,0,64,2.25,0.25,4.75,6.0,10.75
----------X--------XOO----XXOO----XOOX----OO-------------------- X;,1,50,6,8,-2,238,-6,0,64,2.25,1.25,5.25,5.0,11.25
------------X------XOO----XXOO----XOOX----OO-------------------- X;,1,50,6,8,-2,55,-6,0,64,2.25,1.25,5.25,5.0,11.25
-------------------OOO----XXOXX---XXOO-----O--O----------------- X;,1,50,6,8,-2,40,-8,0,64,0.6250000000000001,3.375,0.625,8.0,10.625
-------------------XX----XXXXO----OOO-----OOOO------------------ X;,1,50,6,8,-2,10,-8,0,64,1.2500000000000002,0.25,1.25,10.0,11.25
-------------------OOX----XXOX----XXOO-----OOO------------------ X;,1,50,6,8,-2,36,-10,0,64,0.5000000000000001,4.5,1.5,7.0,13.0
-----------X-------X------XXOX----XOOO----OOOO------------------ X;,1,50,6,8,-2,5,-10,0,64,2.25,1.25,1.25,8.0,11.25
------------X------X------XXOX----XOOO----OOOO------------------ X;,1,50,6,8,-2,3,-10,0,64,2.25,1.25,1.25,8.0,11.25
------------OX-----OOX----XXOX----XXOX-----O-------------------- X;,1,50,8,6,2,1,-12,0,64,0.6250000000000001,6.375,0.625,6.0,10.625
--------------X----OOX----XXOO----XXOO-----O--O----------------- X;,1,50,6,8,-2,0,-22,0,64,1.7500000000000002,1.25,0.75,10.0,10.75
-------------------XXO---XXXOXX----OO-----OOO------------------- X;,1,50,7,7,0,18,-6,0,64,2.9999999999999996,1.0,2.0,8.0,10.0
-------------------XX----OOOXXX--X-OO------OOO------------------ X;,1,50,6,8,-2,0,-8,0,64,1.375,0.125,2.875,8.0,9.875
-------------------XX----XXXXO-----OOO----OOOO------------------ X;,1,50,6,8,-2,1,-10,0,64,1.2500000000000002,0.25,0.25,12.0,11.25
-----------X-------XOO----XXOXX---XOOO-----O-------------------- X;,1,50,7,7,0,0,-12,0,64,1.875,1.125,1.375,6.0,10.875
-------------------XX-----OOXXX---OOO-----XOOO------------------ X;,1,50,6,8,-2,0,-12,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
------------X-----O-X-----OOXX---XXOXX-----OO------------------- X;,1,50,8,6,2,1,-14,0,64,0.875,1.125,1.875,10.0,10.875
------------X-----OOX-----OOXX----XOOX---X--O------------------- X;,1,50,7,7,0,0,-14,0,64,1.6249999999999998,1.375,4.625,6.0,10.625
-------------------XXO----XOXO---X-OOX-----OO-------O----------- X;,1,50,6,8,-2,0,-6,0,64,1.375,0.625,2.875,8.0,10.875
------------X------XX-----XXOO----XOOO----OO-O------------------ X;,1,50,6,8,-2,1,-8,0,64,2.25,0.25,1.25,10.0,11.25
-----------O-----XXOX-----OOOX-----OO-X----XO------------------- X;,1,50,6,8,-2,0,-12,0,64,4.375,0.625,4.875,3.0,9.375
------------------OXX-----OOOX---XOOO-X----XO------------------- X;,1,50,6,8,-2,0,-14,0,64,4.875000000000001,1.625,1.375,6.0,10.875
-------------------XO------OO-X--XXXOX----OOOO------------------ X;,1,50,6,8,-2,0,-14,0,64,2.5000000000000004,2.5,2.0,6.0,10.0
------------------XXX----X-OO-----XOOO-----OOO-----O------------ X;,1,50,5,9,-4,0,-16,0,64,4.0,0.5,1.0,8.0,10.0
-----------X--------X----XXXXXO---XOOO------OO------------------ X;,1,50,8,6,2,0,-18,0,64,0.875,0.625,3.375,9.0,9.875
-----------X-------XOX----XXOO----XXOO-----O-O------------------ X;,1,50,7,7,0,1,-8,0,64,0.25,0.25,2.25,10.0,11.25
------------------OXX-----XOXXX--X-OO-----OOO------------------- X;,1,50,7,7,0,0,-10,0,64,2.9999999999999996,1.0,1.5,8.0,10.0
-----------X-------XO-----XXOXX---XXOO-----O-O------------------ X;,1,50,8,6,2,0,-14,0,64,0.875,1.125,0.375,8.0,10.875
------------X------OX-----OOXX----XOXX---XO-O------------------- X;,1,50,8,6,2,0,-18,0,64,0.6250000000000001,1.375,3.625,8.0,10.625
------------X-------X-----OOXX---XXOXX----OOO------------------- X;,1,50,8,6,2,0,-24,0,64,0.875,1.125,1.875,10.0,10.875
--------------X----OOX-----OOO---XXXXO-----XX------------------- X;,1,50,8,6,2,0,-38,0,64,0.7499999999999999,0.25,0.75,12.0,10.75
------------------OXX-----XOOX---X-OO-X---OOO------------------- X;,1,50,6,8,-2,1,-6,0,64,5.999999999999999,1.0,0.0,7.0,10.0
-------------------XX-----XXXO---X-OOO----OOOO------------------ X;,1,50,6,8,-2,0,-8,0,64,1.2500000000000002,0.25,0.25,12.0,11.25
-----------X------O-X-----OOXX----OOOX----XOO------------------- X;,1,50,6,8,-2,0,-12,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
-----------X------OOX-----OOXX----XOOX---X--O------------------- X;,1,50,7,7,0,0,-14,0,64,1.6249999999999998,1.375,4.625,6.0,10.625
-----------X------O-X-----OOXX---XXOXX-----OO------------------- X;,1,50,8,6,2,0,-14,0,64,0.875,1.125,1.375,10.0,10.875
-----------X------X-X----XXXXX----OOOOO-----O------------------- X;,1,50,8,6,2,0,-16,0,64,0.37499999999999994,0.125,0.875,12.0,9.875
------------------OOOX----XOXXX---XXOX-----O-------------------- X;,1,50,8,6,2,4,-10,0,64,0.25,6.25,5.25,2.0,11.25
------------------XOO-----XOXX---XXOXX-----OO------------------- X;,1,50,8,6,2,0,-12,0,64,0.37499999999999994,8.125,0.375,5.0,12.375
----------X-------OOO-----XOXXX---XXOX-----O-------------------- X;,1,50,8,6,2,1,-14,0,64,0.6250000000000001,6.375,4.625,2.0,10.625
-----------X--------X-----XOXX---XOOXX---O-OO------------------- X;,1,50,8,6,2,0,-14,0,64,0.7499999999999999,1.25,0.25,10.0,10.75
-----------X-------OX----XXOXX----XOOX------OO------------------ X;,1,50,8,6,2,2,-16,0,64,2.875,3.125,2.875,4.0,10.875
------------X-------X-----XOXX---XOOXX---O-OO------------------- X;,1,50,8,6,2,0,-16,0,64,0.7499999999999999,1.25,0.75,10.0,10.75
-------------X----OOX-----XOOXX---XXOX-----O-------------------- X;,1,50,8,6,2,0,-16,0,64,2.625,3.375,1.625,6.0,10.625
-------------X-----OX-----XOXX---XXOXX-----OO------------------- X;,1,50,9,5,4,0,-18,0,64,0.7499999999999999,4.75,0.75,7.0,12.25
------------X------XX----XXOXX----XOOX------OO------------------ X;,1,50,9,5,4,0,-24,0,64,4.875000000000001,1.125,1.375,6.0,10.875
------------------XXXX----XOOX----XOOX----OO-------------------- X;,1,50,8,6,2,3,-14,0,64,7.375,1.125,0.375,5.0,12.375
-----------X------XOX-----XOOX----XOOX------OO------------------ X;,1,50,7,7,0,0,-14,0,64,5.25,3.25,1.25,3.0,11.25
------------X-------X-----XOXX---OOOOX----XOO------------------- X;,1,50,7,7,0,2,-16,0,64,1.375,1.625,1.375,8.0,10.875
----------X--------XOX----XOOOO---XXOX-----O-------------------- X;,1,50,7,7,0,1,-16,0,64,1.6249999999999998,1.375,4.625,6.0,10.625
-----------X--------X-----XOXX---OOOOX----XOO------------------- X;,1,50,7,7,0,0,-18,0,64,1.375,1.625,1.875,8.0,10.875
-------------X-----OX-----XOXX----XOOX----XOO------------------- X;,1,50,8,6,2,0,-20,0,64,1.875,4.625,1.875,5.0,12.375
-----------X-------XXX----XXOX----XOOX----OO-------------------- X;,1,50,9,5,4,0,-20,0,64,4.25,1.25,1.25,7.0,11.25
-------------------XX-X--XXXOX-----OOO----OOO------------------- X;,1,50,7,7,0,0,-16,0,64,1.6249999999999998,0.375,1.625,10.0,10.625
-------------------XX-X---XXOOO--X-OOO-----XO------------------- X;,1,50,7,7,0,0,-16,0,64,1.2500000000000002,1.25,1.25,9.0,10.75
----------X-O------XOX----XOOX----XXOX-----O-------------------- X;,1,50,8,6,2,0,-16,0,64,2.625,3.375,2.625,4.0,10.625
----------X--X-----XX-----XXOO----XOOX----OO-------------------- X;,1,50,8,6,2,0,-18,0,64,2.875,0.625,2.375,8.0,10.875
----------X-O------XOO-----XOXX---XOOO-----O-------------------- X;,1,50,6,8,-2,1,-6,0,64,1.375,1.125,1.375,5.0,9.375
----------X--------XXXX---OOOO----XOOO-----O-------------------- X;,1,50,6,8,-2,1,-8,0,64,4.875000000000001,1.125,0.375,6.0,10.875
-------------------XO-X---OOOX----XXOX-----OOO------------------ X;,1,50,6,8,-2,0,-8,0,64,1.375,2.125,1.375,7.0,12.375
-------------------XO-X---XOOX---X-OOX-----OOO------------------ X;,1,50,6,8,-2,0,-10,0,64,4.625,3.375,1.625,4.0,10.625
-------------X----OXX-----OXX-----OOOX---XO-O------------------- X;,1,50,7,7,0,0,-12,0,64,1.4999999999999998,0.5,0.5,11.0,10.0
-------------X----OXX-----OOX-----OOOX----XOO------------------- X;,1,50,6,8,-2,0,-14,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
-------------------X--X--XXXXX-----OOOO----OOO------------------ X;,1,50,7,7,0,0,-14,0,64,0.37499999999999994,0.625,0.375,12.0,9.375
-------------X----OXX----OOOX----XXXXX------O------------------- X;,1,50,9,5,4,0,-24,0,64,1.875,0.125,2.375,9.0,9.375
----------X--------XO-----XXOX----XOOO-----OOO------------------ X;,1,50,6,8,-2,0,-8,0,64,1.375,2.125,1.375,7.0,12.375
-------------X-----XX-----XXX-----OOOOO---OOO------------------- X;,1,50,6,8,-2,0,-10,0,64,0.6250000000000001,0.375,0.625,12.0,10.625
----------X--------X------OOXX----XOOO----XOOO------------------ X;,1,50,6,8,-2,0,-10,0,64,1.2500000000000002,0.25,3.25,6.0,11.25
-------------X-----OX-----XOO-----XOOX---XOOO------------------- X;,1,50,6,8,-2,0,-14,0,64,4.875000000000001,3.125,0.875,4.0,10.875
-------------X-----OX-----XOO----XXOXX----OOO------------------- X;,1,50,7,7,0,0,-14,0,64,1.6249999999999998,3.375,1.625,6.0,10.625
-------------------XXXX---OOOO----XOOO---X--X------------------- X;,1,50,7,7,0,0,-14,0,64,4.875000000000001,3.625,0.875,3.0,10.875
-----------------X--X-X---XOOX----OOOO-----XOO------------------ X;,1,50,6,8,-2,0,-14,0,64,4.875000000000001,0.625,1.375,6.0,10.875
-----------------X--X-----XOOX-----XXOX----XOOO----------------- X;,1,50,8,6,2,1,-16,0,64,0.875,0.125,2.375,10.0,9.375
-----------------X--XO----XXXOX----XOO-----XOO------------------ X;,1,50,8,6,2,0,-24,0,64,2.25,0.75,1.75,7.0,9.75
----------XO-------OO-----XOXX----XOOO----XO-------------------- X;,1,50,6,8,-2,1,-8,0,64,1.6249999999999998,3.375,1.625,6.0,10.625
-----------------X--XX----XOXO----XOO-----XOO------O------------ X;,1,50,7,7,0,0,-8,0,64,2.25,0.75,2.25,8.0,9.75
------------------XX--X---OXOX-----OOO----XXO--------O---------- X;,1,50,7,7,0,0,-10,0,64,2.0000000000000004,1.0,3.5,7.0,10.0
-----------------X--XX---XXOXO----XOO-----OOO------------------- X;,1,50,7,7,0,0,-12,0,64,1.2500000000000002,0.75,1.25,10.0,9.75
-------------X-----OOO----XXO-----XOXX---X--OX------------------ X;,1,50,8,6,2,0,-12,0,64,0.5000000000000001,4.5,5.5,3.0,10.0
------------------XX--X--XXXOX-----OOO-----OOO------------------ X;,1,50,7,7,0,0,-12,0,64,1.2500000000000002,0.75,1.25,10.0,9.75
------------------XX--X---XXOX---X-OOO-----OO------O------------ X;,1,50,7,7,0,0,-12,0,64,1.375,1.125,1.375,9.0,9.375
-----------------X--XX----XXXO----XOO----XOOO------------------- X;,1,50,8,6,2,0,-16,0,64,0.5000000000000001,1.0,0.0,12.0,10.0
------------------XX--X---XXOX----XOOO-----OOO------------------ X;,1,50,7,7,0,0,-16,0,64,1.2500000000000002,1.25,1.25,9.0,11.25
----------X--------XO------OOX----XXOXX---XOO------------------- X;,1,50,8,6,2,0,-18,0,64,1.6249999999999998,3.375,1.625,6.0,10.625
-----------------XXX--X---XXOX-----XOO-----OOO------------------ X;,1,50,8,6,2,0,-18,0,64,0.5000000000000001,1.0,0.0,12.0,10.0
